#1
double tab1(8760,3)
# Date
# aer_gen_co2e
# price
1695600	0.2107	0.312
1699200	0.21969999999999998	0.396
1702800	0.1789	0.525
1706400	0.1776	0.497
1710000	0.19490000000000002	0.452
1713600	0.22469999999999998	0.392
1717200	0.2524	0.311
1720800	0.2872	0.2
1724400	0.30560000000000004	0.111
1728000	0.2837	0.072
1731600	0.2622	0.044
1735200	0.2605	0.02
1738800	0.25989999999999996	0.011
1742400	0.256	0.033
1746000	0.25880000000000003	0.11
1749600	0.258	0.267
1753200	0.2195	0.308
1756800	0.15680000000000002	0.216
1760400	0.121	0.158
1764000	0.1051	0.126
1767600	0.1036	0.105
1771200	0.1039	0.132
1774800	0.09	0.183
1778400	0.08979999999999999	0.249
1782000	0.125	0.312
1785600	0.2877	0.396
1789200	0.2365	0.525
1792800	0.2181	0.497
1796400	0.2231	0.452
1800000	0.2313	0.392
1803600	0.2454	0.311
1807200	0.2704	0.2
1810800	0.3053	0.111
1814400	0.30260000000000004	0.072
1818000	0.29969999999999997	0.044
1821600	0.3053	0.02
1825200	0.3039	0.011
1828800	0.31289999999999996	0.033
1832400	0.3183	0.11
1836000	0.32380000000000003	0.267
1839600	0.2491	0.308
1843200	0.1983	0.216
1846800	0.1475	0.158
1850400	0.1181	0.126
1854000	0.1128	0.105
1857600	0.1149	0.132
1861200	0.12029999999999999	0.183
1864800	0.12279999999999999	0.249
1868400	0.1866	0.312
1872000	0.3256	0.396
1875600	0.2769	0.525
1879200	0.2703	0.497
1882800	0.2745	0.452
1886400	0.2874	0.392
1890000	0.3112	0.311
1893600	0.347	0.2
1897200	0.3465	0.111
1900800	0.347	0.072
1904400	0.3455	0.044
1908000	0.3448	0.02
1911600	0.3418	0.011
1915200	0.3379	0.033
1918800	0.3359	0.11
1922400	0.31610000000000005	0.267
1926000	0.2713	0.308
1929600	0.2155	0.216
1933200	0.1748	0.158
1936800	0.1827	0.126
1940400	0.17909999999999998	0.105
1944000	0.1837	0.132
1947600	0.19440000000000002	0.183
1951200	0.1707	0.249
1954800	0.2211	0.312
1958400	0.239	0.396
1962000	0.2152	0.525
1965600	0.2331	0.497
1969200	0.2238	0.452
1972800	0.206	0.392
1976400	0.2539	0.311
1980000	0.3345	0.2
1983600	0.3399	0.111
1987200	0.32430000000000003	0.072
1990800	0.3271	0.044
1994400	0.3301	0.02
1998000	0.3363	0.011
2001600	0.3403	0.033
2005200	0.30989999999999995	0.11
2008800	0.2149	0.267
2012400	0.1974	0.308
2016000	0.14709999999999998	0.216
2019600	0.1343	0.158
2023200	0.1238	0.126
2026800	0.131	0.105
2030400	0.1423	0.132
2034000	0.1388	0.183
2037600	0.15309999999999999	0.249
2041200	0.1996	0.312
2044800	0.22080000000000002	0.396
2048400	0.185	0.525
2052000	0.1895	0.497
2055600	0.202	0.452
2059200	0.21869999999999998	0.392
2062800	0.2572	0.311
2066400	0.2909	0.2
2070000	0.32339999999999997	0.111
2073600	0.3267	0.072
2077200	0.3281	0.044
2080800	0.3282	0.02
2084400	0.336	0.011
2088000	0.337	0.033
2091600	0.3107	0.11
2095200	0.2551	0.267
2098800	0.1392	0.308
2102400	0.09309999999999999	0.216
2106000	0.0888	0.158
2109600	0.094	0.126
2113200	0.09559999999999999	0.105
2116800	0.0938	0.132
2120400	0.0922	0.183
2124000	0.09390000000000001	0.249
2127600	0.1423	0.312
2131200	0.2189	0.396
2134800	0.1915	0.525
2138400	0.1822	0.497
2142000	0.1926	0.452
2145600	0.2068	0.392
2149200	0.2444	0.311
2152800	0.2726	0.2
2156400	0.31039999999999995	0.111
2160000	0.3205	0.072
2163600	0.30739999999999995	0.044
2167200	0.3048	0.02
2170800	0.3112	0.011
2174400	0.3265	0.033
2178000	0.312	0.11
2181600	0.274	0.267
2185200	0.14	0.308
2188800	0.1013	0.216
2192400	0.0983	0.158
2196000	0.0973	0.126
2199600	0.0968	0.105
2203200	0.09659999999999999	0.132
2206800	0.0884	0.183
2210400	0.0916	0.249
2214000	0.15280000000000002	0.312
2217600	0.2276	0.396
2221200	0.2006	0.525
2224800	0.1865	0.497
2228400	0.1923	0.452
2232000	0.2062	0.392
2235600	0.2359	0.311
2239200	0.2601	0.2
2242800	0.30010000000000003	0.111
2246400	0.31210000000000004	0.072
2250000	0.3185	0.044
2253600	0.3346	0.02
2257200	0.3399	0.011
2260800	0.3323	0.033
2264400	0.3221	0.11
