#1
double tab1(8760,4)
# Date
# Boiler
# HP
# Battery
0	0	0	0.0006693941322051189
3600	0	0	0.0008058834041995515
7200	0	1	0.002274772165374386
10800	0	1	0.9993215062621769
14400	0	1	0.9994137051287892
18000	0	0	0.9977428418090215
21600	0	0	0.9960202313413833
25200	0	0	0.9943147654989867
28800	1	1	0.7434971371664832
32400	1	1	0.49304275471657627
36000	1	1	0.24478661965706786
39600	1	1	0.9994965348805762
43200	1	1	0.999788387314607
46800	1	1	0.9998379845831615
50400	1	1	0.9996726738107583
54000	1	1	0.8239527741637662
57600	1	1	0.6842108594004482
61200	1	1	0.48492254451382094
64800	1	1	0.25164753212370883
68400	1	1	0.0007047278511572632
72000	0	0	0.000531641928973266
75600	0	0	0.00035647156957916256
79200	0	0	0.000273865405567296
82800	0	0	0.0004817320537132903
86400	0	0	0.0006491680085925308
90000	0	0	0.0007594332839581534
93600	0	1	0.0023837182196668936
97200	0	1	0.9993363951200415
100800	0	1	0.9995027531387093
104400	0	0	0.9980553045908414
108000	0	0	0.9965249898766252
111600	0	0	0.9950042305334974
115200	1	1	0.744185435669707
118800	1	1	0.49372013523579783
122400	1	1	0.24564676610168856
126000	1	1	0.9994858832917166
129600	1	1	0.9997909363526035
133200	1	1	0.9998367276020084
136800	1	1	0.9996704906922449
140400	1	1	0.8237646251334276
144000	1	1	0.6841644875663704
147600	1	1	0.48490955555236975
151200	1	1	0.2516476787437509
154800	1	1	0.000704165235103896
158400	0	0	0.0005337189831404596
162000	0	0	0.00036138814210683604
165600	0	0	0.00028572745036274097
169200	0	0	0.0005061569297150936
172800	0	0	0.0005638121397024744
176400	0	0	0.0006830138032706633
180000	0	1	0.00244563397175195
183600	0	1	0.9994211462739818
187200	0	0	0.9993434900437984
190800	0	0	0.9977572749230057
194400	0	0	0.9961009493742092
198000	0	0	0.9944432860208465
201600	1	1	0.7436219456914764
205200	1	1	0.49316224830826694
208800	1	1	0.24500974031515482
212400	1	1	0.9995069433275556
216000	1	1	0.9997900829923371
219600	1	1	0.9998399824823011
223200	1	1	0.9996756800908878
226800	1	1	0.8238191386073102
230400	1	1	0.6841684386579685
234000	1	1	0.48491306781049853
237600	1	1	0.25165255300678824
241200	1	1	0.0007100484729465109
244800	0	0	0.0005381241096234196
248400	0	0	0.000361210520186535
252000	0	0	0.00027851893296393734
255600	0	0	0.0004946821553355083
259200	0	0	0.0006303970093951211
262800	0	0	0.0006959342622513305
266400	0	1	0.0022000543707078385
270000	0	1	0.9993771965468642
273600	0	1	0.9993726071361206
277200	0	0	0.9977360993029352
280800	0	0	0.9960251099178261
284400	0	0	0.9943210793708482
288000	1	1	0.7435033999796142
291600	1	1	0.49304327819237254
295200	1	1	0.2448659908421195
298800	1	1	0.9995004901508556
302400	1	1	0.9997887004197695
306000	1	1	0.9998400969684318
309600	1	1	0.9996838130951684
313200	1	1	0.8237950522876255
316800	1	1	0.6841798305456049
320400	1	1	0.48493493823387285
324000	1	1	0.2516789078653983
327600	1	1	0.0007375262886304158
331200	0	0	0.0005605680251362984
334800	0	0	0.0003742699139157896
338400	0	0	0.0002701295924456483
342000	0	0	0.0005146334079526759
345600	0	0	0.0006682394879238942
349200	0	0	0.0007535618193582563
352800	0	1	0.002284518089584357
356400	0	1	0.9992418633504534
360000	0	1	0.9993589553882173
363600	0	0	0.9975663229643676
367200	0	0	0.9957113451170162
370800	0	0	0.9938676729691353
374400	1	1	0.7430499676434138
378000	1	1	0.4926011819941739
381600	1	1	0.24445847018502295
385200	1	1	0.99949166700658
388800	1	1	0.9997873143550856
392400	1	1	0.9998368589756155
396000	1	1	0.9996512947742199
399600	1	1	0.8239443012750981
403200	1	1	0.6842306591113719
406800	1	1	0.48495215604398545
410400	1	1	0.2516788667438924
414000	1	1	0.0007322016262003837
417600	0	0	0.0005521124198694768
421200	0	0	0.00037248410508507716
424800	0	0	0.0002893122700926629
428400	0	0	0.0004650125895401755
432000	0	0	0.0006030830529428887
435600	0	0	0.0007404036085105065
439200	0	1	0.002199927750116029
442800	0	1	0.9993192714855776
446400	0	1	0.9994600433508539
450000	0	0	0.9978913331614093
453600	0	0	0.9962573073865466
457200	0	0	0.9946270614355365
460800	1	1	0.7438111345897137
464400	1	1	0.4933618850476248
468000	1	1	0.2453906261234426
471600	1	1	0.9994875557169475
475200	1	1	0.9997856731058112
478800	1	1	0.9998377403575464
482400	1	1	0.9996661596727335
486000	1	1	0.8238368740558829
489600	1	1	0.6841700140875638
493200	1	1	0.48489483721217363
496800	1	1	0.25162478682641626
500400	1	1	0.0006834339230442076
504000	0	0	0.0005172177203884095
507600	0	0	0.0003459491783058301
511200	0	0	0.0002651404710594894
514800	0	0	0.0004916207708899525
518400	0	0	0.0006338765737422566
522000	0	0	0.000744773053512167
525600	0	1	0.002340193728931301
529200	0	1	0.9993827700672503
532800	0	1	0.9994941392110845
536400	0	0	0.998065429355011
540000	0	0	0.996550438550553
543600	0	0	0.995047754378488
547200	1	1	0.74423067588324
550800	1	1	0.4937739505382936
554400	1	1	0.24554652144073041
558000	1	1	0.9994877828073829
561600	1	1	0.9997897246981315
565200	1	1	0.9998405105782325
568800	1	1	0.9996546192775531
572400	1	1	0.8238836983943049
576000	1	1	0.6841898807709034
579600	1	1	0.4849018097514848
583200	1	1	0.2516235567600881
586800	1	1	0.0006776317220104141
590400	0	0	0.0005123562170782011
594000	0	0	0.0003461278867385962
597600	0	0	0.00026147633066283074
601200	0	0	0.0005072167954560953
604800	0	0	0.0006409002664198943
608400	0	0	0.00063770368206936
612000	0	1	0.0023432737518939675
615600	0	1	0.9994270568132889
619200	0	1	0.9995429872621757
622800	0	0	0.9983036455952118
626400	0	0	0.9969298663079359
630000	0	0	0.99556204525168
633600	1	1	0.7447457217488643
637200	1	1	0.4942973751686282
640800	1	1	0.24628976651427167
644400	1	1	0.9994967127083032
648000	1	1	0.9997893205777284
651600	1	1	0.9998387524943009
655200	1	1	0.9996678778095899
658800	1	1	0.8239439018401237
662400	1	1	0.6842244457068304
666000	1	1	0.4849520403140297
669600	1	1	0.2516838927510249
673200	1	1	0.000738800660038128
676800	0	0	0.00056140627531659
680400	0	0	0.0003847661150634689
684000	0	0	0.0002899658664295428
687600	0	0	0.00043679591701292634
691200	0	0	0.0006066373714697532
694800	0	0	0.0007346662194011997
698400	0	1	0.002229732530156705
702000	0	1	0.9993112138489626
705600	0	1	0.9993965158664714
709200	0	0	0.9977303022097453
712800	0	0	0.9959890207652213
716400	0	0	0.9942497748686386
720000	1	1	0.7434339547097124
723600	1	1	0.49298771486996473
727200	1	1	0.24495512612496245
730800	1	1	0.9995009842356383
734400	1	1	0.9997889309157453
738000	1	1	0.9998391553325696
741600	1	1	0.9996850813363536
745200	1	1	0.8237895014650827
748800	1	1	0.6841999959583656
752400	1	1	0.48496338119667015
756000	1	1	0.251709826227629
759600	1	1	0.0007669186661392329
763200	0	0	0.0005823220684539417
766800	0	0	0.0003878759444442154
770400	0	0	0.00029489813089087445
774000	0	0	0.0004914790411807573
777600	0	0	0.0006060255930297769
781200	0	0	0.0007526795878768091
784800	0	1	0.0023135517588392302
788400	0	1	0.9992782547587673
792000	0	1	0.9992676739798987
795600	0	0	0.9974018953626812
799200	0	0	0.9954830553674859
802800	0	0	0.9935719888951575
806400	1	1	0.7427543717562436
810000	1	1	0.4923122737684208
813600	1	1	0.24443723015248595
817200	1	1	0.9994964464826711
820800	1	1	0.9997885223013285
824400	1	1	0.9998371148439493
828000	1	1	0.9996648538303639
831600	1	1	0.8238012142610375
835200	1	1	0.6841837104981289
838800	1	1	0.4849444509981549
842400	1	1	0.25169190511089945
846000	1	1	0.0007477823962010155
849600	0	0	0.0005656878439757548
853200	0	0	0.00038711037920888323
856800	0	0	0.00029560283879293594
860400	0	0	0.00046092527618716813
864000	0	0	0.0006010352287955399
867600	0	0	0.0007285135397650628
871200	0	1	0.0019969035846405755
874800	0	1	0.9992796161685651
878400	0	1	0.9994391194156002
882000	0	0	0.9977611626095281
885600	0	0	0.9960324988689365
889200	0	0	0.9943059840675048
892800	1	1	0.7434795428432591
896400	1	1	0.4930159218873103
900000	1	1	0.2452196638281986
903600	1	1	0.999504067700238
907200	1	1	0.9997893018850222
910800	1	1	0.9998397598499978
914400	1	1	0.9996430931881171
918000	1	1	0.8236646949239871
921600	1	1	0.6841248679207033
925200	1	1	0.4849034683668864
928800	1	1	0.2516577234454939
932400	1	1	0.0007163517781658078
936000	0	0	0.0005467417488086983
939600	0	0	0.00037089497713646964
943200	0	0	0.0002748410655644371
946800	0	0	0.00046436640809779624
950400	0	0	0.0006492860775432056
954000	0	0	0.0007498801929245836
957600	0	1	0.002275606856288886
961200	0	1	0.9992954470867407
964800	0	1	0.9993915045529432
968400	0	0	0.9977133996717601
972000	0	0	0.995970248618362
975600	0	0	0.9942240983778182
979200	1	1	0.743406929367541
982800	1	1	0.4929595614690155
986400	1	1	0.2449392738221508
990000	1	1	0.9994951801783372
993600	1	1	0.9997869455980716
997200	1	1	0.9998363152559445
1000800	1	1	0.9996521562488064
1004400	1	1	0.8238306105399925
1008000	1	1	0.6841960575056016
1011600	1	1	0.48492968169851
